ath;Glycolysis;22;ath_AT1G79550.fasta;
ath;Glycolysis;22;ath_AT3G12780.fasta;
ath;Glycolysis;24;ath_AT1G22170.fasta;
ath;Glycolysis;24;ath_AT1G78050.fasta;
ath;Glycolysis;24;ath_AT1G09780.fasta;
ath;Glycolysis;24;ath_AT3G08590.fasta;
ath;Glycolysis;24;ath_AT3G50520.fasta;
ath;Glycolysis;24;ath_AT5G04120.fasta;
ath;Glycolysis;24;ath_AT5G22620.fasta;
ath;Glycolysis;25;ath_AT1G09870.fasta;
ath;Glycolysis;26;ath_AT1G74030.fasta;
ath;Glycolysis;26;ath_AT2G29560.fasta;
ath;Glycolysis;26;ath_AT2G36530.fasta;
ath;Glycolysis;27;ath_AT4G37870.fasta;
ath;Glycolysis;27;ath_AT5G65690.fasta;
ath;Glycolysis;28;ath_AT1G32440.fasta;
ath;Glycolysis;28;ath_AT2G36580.fasta;
ath;Glycolysis;28;ath_AT3G04050.fasta;
ath;Glycolysis;28;ath_AT3G22960.fasta;
ath;Glycolysis;28;ath_AT3G25960.fasta;
ath;Glycolysis;28;ath_AT3G49160.fasta;
ath;Glycolysis;28;ath_AT3G52990.fasta;
ath;Glycolysis;28;ath_AT3G55650.fasta;
ath;Glycolysis;28;ath_AT3G55810.fasta;
ath;Glycolysis;28;ath_AT4G26390.fasta;
ath;Glycolysis;28;ath_AT5G08570.fasta;
ath;Glycolysis;28;ath_AT5G52920.fasta;
ath;Glycolysis;28;ath_AT5G56350.fasta;
ath;Glycolysis;28;ath_AT5G63680.fasta;
ath;Glycolysis;30;ath_AT1G34430.fasta;
ath;Glycolysis;30;ath_AT1G54220.fasta;
ath;Glycolysis;30;ath_AT3G13930.fasta;
ath;Glycolysis;30;ath_AT3G25860.fasta;
ath;Glycolysis;30;ath_AT3G52200.fasta;
ath;Glycolysis;31;ath_AT1G01090.fasta;
ath;Glycolysis;31;ath_AT1G24180.fasta;
ath;Glycolysis;31;ath_AT1G30120.fasta;
ath;Glycolysis;31;ath_AT1G59900.fasta;
ath;Glycolysis;31;ath_AT2G34590.fasta;
ath;Glycolysis;31;ath_AT5G50850.fasta;
ath;Glycolysis;32;ath_AT1G01090.fasta;
ath;Glycolysis;32;ath_AT1G24180.fasta;
ath;Glycolysis;32;ath_AT1G30120.fasta;
ath;Glycolysis;32;ath_AT1G59900.fasta;
ath;Glycolysis;32;ath_AT2G34590.fasta;
ath;Glycolysis;32;ath_AT5G50850.fasta;
ath;Glycolysis;32;ath_AT4G33070.fasta;
ath;Glycolysis;32;ath_AT5G01320.fasta;
ath;Glycolysis;32;ath_AT5G01330.fasta;
ath;Glycolysis;32;ath_AT5G54960.fasta;
ath;Glycolysis;33;ath_AT4G17260.fasta;
ath;Glycolysis;34;ath_AT5G36880.fasta;
ath;Glycolysis;36;ath_AT1G48030.fasta;
ath;Glycolysis;36;ath_AT3G16950.fasta;
ath;Glycolysis;36;ath_AT3G17240.fasta;
ath;Glycolysis;36;ath_AT4G16155.fasta;
ath;Glycolysis;37;ath_AT4G33070.fasta;
ath;Glycolysis;37;ath_AT5G01320.fasta;
ath;Glycolysis;37;ath_AT5G01330.fasta;
ath;Glycolysis;37;ath_AT5G54960.fasta;
ath;Glycolysis;38;ath_AT1G23800.fasta;
ath;Glycolysis;38;ath_AT1G44170.fasta;
ath;Glycolysis;38;ath_AT1G54100.fasta;
ath;Glycolysis;38;ath_AT3G48000.fasta;
ath;Glycolysis;38;ath_AT4G34240.fasta;
ath;Glycolysis;38;ath_AT4G36250.fasta;
ath;Glycolysis;39;ath_AT1G22430.fasta;
ath;Glycolysis;39;ath_AT1G22440.fasta;
ath;Glycolysis;39;ath_AT1G32780.fasta;
ath;Glycolysis;39;ath_AT1G64710.fasta;
ath;Glycolysis;39;ath_AT1G77120.fasta;
ath;Glycolysis;39;ath_AT4G22110.fasta;
ath;Glycolysis;39;ath_AT5G24760.fasta;
ath;Glycolysis;39;ath_AT5G42250.fasta;
ath;Glycolysis;39;ath_AT5G43940.fasta;
bsu;Glycolysis;2;bsu_BSU09310.fasta;
bsu;Glycolysis;4;bsu_BSU22230.fasta;
bsu;Glycolysis;4;bsu_BSU40120.fasta;
bsu;Glycolysis;5;bsu_BSU24850.fasta;
bsu;Glycolysis;7;bsu_BSU31350.fasta;
bsu;Glycolysis;8;bsu_BSU31350.fasta;
bsu;Glycolysis;9;bsu_BSU24850.fasta;
bsu;Glycolysis;10;bsu_BSU31350.fasta;
bsu;Glycolysis;11;bsu_BSU08200.fasta;
bsu;Glycolysis;11;bsu_BSU22230.fasta;
bsu;Glycolysis;12;bsu_BSU08200.fasta;
bsu;Glycolysis;12;bsu_BSU22230.fasta;
bsu;Glycolysis;13;bsu_BSU03410.fasta;
bsu;Glycolysis;13;bsu_BSU05840.fasta;
bsu;Glycolysis;13;bsu_BSU38560.fasta;
bsu;Glycolysis;13;bsu_BSU39260.fasta;
bsu;Glycolysis;13;bsu_BSU40110.fasta;
bsu;Glycolysis;14;bsu_BSU03410.fasta;
bsu;Glycolysis;14;bsu_BSU05840.fasta;
bsu;Glycolysis;14;bsu_BSU38560.fasta;
bsu;Glycolysis;14;bsu_BSU39260.fasta;
bsu;Glycolysis;14;bsu_BSU40110.fasta;
bsu;Glycolysis;15;bsu_BSU37090.fasta;
bsu;Glycolysis;15;bsu_BSU40190.fasta;
bsu;Glycolysis;16;bsu_BSU29190.fasta;
bsu;Glycolysis;17;bsu_BSU37120.fasta;
bsu;Glycolysis;18;bsu_BSU33920.fasta;
bsu;Glycolysis;19;bsu_BSU29020.fasta;
bsu;Glycolysis;19;bsu_BSU33940.fasta;
bsu;Glycolysis;22;bsu_BSU33930.fasta;
bsu;Glycolysis;24;bsu_BSU33910.fasta;
bsu;Glycolysis;26;bsu_BSU33900.fasta;
bsu;Glycolysis;27;bsu_BSU30560.fasta;
bsu;Glycolysis;28;bsu_BSU29180.fasta;
bsu;Glycolysis;30;bsu_BSU08080.fasta;
bsu;Glycolysis;30;bsu_BSU14600.fasta;
bsu;Glycolysis;31;bsu_BSU08060.fasta;
bsu;Glycolysis;31;bsu_BSU08070.fasta;
bsu;Glycolysis;31;bsu_BSU14580.fasta;
bsu;Glycolysis;31;bsu_BSU14590.fasta;
bsu;Glycolysis;32;bsu_BSU08060.fasta;
bsu;Glycolysis;32;bsu_BSU08070.fasta;
bsu;Glycolysis;32;bsu_BSU14580.fasta;
bsu;Glycolysis;32;bsu_BSU14590.fasta;
bsu;Glycolysis;33;bsu_BSU03050.fasta;
bsu;Glycolysis;34;bsu_BSU29560.fasta;
bsu;Glycolysis;34;bsu_BSU29680.fasta;
bsu;Glycolysis;36;bsu_BSU08090.fasta;
bsu;Glycolysis;36;bsu_BSU14610.fasta;
bsu;Glycolysis;36;bsu_BSU24060.fasta;
bsu;Glycolysis;38;bsu_BSU02470.fasta;
bsu;Glycolysis;38;bsu_BSU07350.fasta;
bsu;Glycolysis;38;bsu_BSU19310.fasta;
bsu;Glycolysis;38;bsu_BSU37960.fasta;
bsu;Glycolysis;38;bsu_BSU38830.fasta;
bsu;Glycolysis;38;bsu_BSU39860.fasta;
bsu;Glycolysis;39;bsu_BSU26970.fasta;
cel;Glycolysis;2;cel_CELE_R05F9_6.fasta;
cel;Glycolysis;2;cel_CELE_Y43F4B_5.fasta;
cel;Glycolysis;5;cel_CELE_F14B4_2.fasta;
cel;Glycolysis;5;cel_CELE_C50D2_7.fasta;
cel;Glycolysis;6;cel_CELE_C01B4_6.fasta;
cel;Glycolysis;6;cel_CELE_Y19D10A_16.fasta;
cel;Glycolysis;7;cel_CELE_Y87G2A_8.fasta;
cel;Glycolysis;8;cel_CELE_Y87G2A_8.fasta;
cel;Glycolysis;9;cel_CELE_F14B4_2.fasta;
cel;Glycolysis;9;cel_CELE_C50D2_7.fasta;
cel;Glycolysis;10;cel_CELE_Y87G2A_8.fasta;
cel;Glycolysis;15;cel_CELE_K07A3_1.fasta;
cel;Glycolysis;16;cel_CELE_C50F4_2.fasta;
cel;Glycolysis;16;cel_CELE_Y71H10A_1.fasta;
cel;Glycolysis;17;cel_CELE_F01F1_12.fasta;
cel;Glycolysis;17;cel_CELE_T05D4_1.fasta;
cel;Glycolysis;18;cel_CELE_Y17G7B_7.fasta;
cel;Glycolysis;19;cel_CELE_F33H1_2.fasta;
cel;Glycolysis;19;cel_CELE_K10B3_7.fasta;
cel;Glycolysis;19;cel_CELE_K10B3_8.fasta;
cel;Glycolysis;19;cel_CELE_T09F3_3.fasta;
cel;Glycolysis;22;cel_CELE_T03F1_3.fasta;
cel;Glycolysis;24;cel_CELE_F57B10_3.fasta;
cel;Glycolysis;26;cel_CELE_T21B10_2.fasta;
cel;Glycolysis;27;cel_CELE_R11A5_4.fasta;
cel;Glycolysis;27;cel_CELE_W05G11_6.fasta;
cel;Glycolysis;28;cel_CELE_F25H5_3.fasta;
cel;Glycolysis;30;cel_CELE_C30H6_7.fasta;
cel;Glycolysis;30;cel_CELE_F23B12_5.fasta;
cel;Glycolysis;31;cel_CELE_C04C3_3.fasta;
cel;Glycolysis;31;cel_CELE_T05H10_6.fasta;
cel;Glycolysis;32;cel_CELE_C04C3_3.fasta;
cel;Glycolysis;32;cel_CELE_T05H10_6.fasta;
cel;Glycolysis;33;cel_CELE_F13D12_2.fasta;
cel;Glycolysis;34;cel_CELE_C36A4_9.fasta;
cel;Glycolysis;36;cel_CELE_LLC1_3.fasta;
cel;Glycolysis;38;cel_CELE_F01F1_6.fasta;
cel;Glycolysis;38;cel_CELE_F54D8_3.fasta;
cel;Glycolysis;38;cel_CELE_T05H4_13.fasta;
cel;Glycolysis;38;cel_CELE_Y69F12A_2.fasta;
cel;Glycolysis;38;cel_CELE_T08B1_3.fasta;
cel;Glycolysis;39;cel_CELE_D2063_1.fasta;
cel;Glycolysis;39;cel_CELE_H24K24_3.fasta;
cel;Glycolysis;39;cel_CELE_K12G11_3.fasta;
cel;Glycolysis;39;cel_CELE_K12G11_4.fasta;
ctr;Glycolysis;7;ctr_CT_378.fasta;
ctr;Glycolysis;8;ctr_CT_378.fasta;
ctr;Glycolysis;10;ctr_CT_378.fasta;
ctr;Glycolysis;16;ctr_CT_205.fasta;
ctr;Glycolysis;17;ctr_CT_215.fasta;
ctr;Glycolysis;18;ctr_CT_328.fasta;
ctr;Glycolysis;19;ctr_CT_505.fasta;
ctr;Glycolysis;22;ctr_CT_693.fasta;
ctr;Glycolysis;24;ctr_CT_722.fasta;
ctr;Glycolysis;26;ctr_CT_587.fasta;
ctr;Glycolysis;27;ctr_CT_710.fasta;
ctr;Glycolysis;28;ctr_CT_332.fasta;
ctr;Glycolysis;30;ctr_CT_247.fasta;
ctr;Glycolysis;31;ctr_CT_245.fasta;
ctr;Glycolysis;31;ctr_CT_246.fasta;
ctr;Glycolysis;32;ctr_CT_245.fasta;
ctr;Glycolysis;32;ctr_CT_246.fasta;
ctr;Glycolysis;36;ctr_CT_557.fasta;
dme;Glycolysis;2;dme_Dmel_CG5165.fasta;
dme;Glycolysis;2;dme_Dmel_CG8073.fasta;
dme;Glycolysis;3;dme_Dmel_CG15400.fasta;
dme;Glycolysis;5;dme_Dmel_CG3001.fasta;
dme;Glycolysis;5;dme_Dmel_CG32849.fasta;
dme;Glycolysis;5;dme_Dmel_CG33102.fasta;
dme;Glycolysis;5;dme_Dmel_CG8094.fasta;
dme;Glycolysis;5;dme_Dmel_CG6650.fasta;
dme;Glycolysis;6;dme_Dmel_CG10467.fasta;
dme;Glycolysis;6;dme_Dmel_CG10996.fasta;
dme;Glycolysis;6;dme_Dmel_CG32444.fasta;
dme;Glycolysis;6;dme_Dmel_CG32445.fasta;
dme;Glycolysis;6;dme_Dmel_CG4988.fasta;
dme;Glycolysis;7;dme_Dmel_CG9008.fasta;
dme;Glycolysis;7;dme_Dmel_CG8251.fasta;
dme;Glycolysis;8;dme_Dmel_CG8251.fasta;
dme;Glycolysis;9;dme_Dmel_CG3001.fasta;
dme;Glycolysis;9;dme_Dmel_CG32849.fasta;
dme;Glycolysis;9;dme_Dmel_CG33102.fasta;
dme;Glycolysis;9;dme_Dmel_CG8094.fasta;
dme;Glycolysis;9;dme_Dmel_CG6650.fasta;
dme;Glycolysis;10;dme_Dmel_CG8251.fasta;
dme;Glycolysis;15;dme_Dmel_CG31692.fasta;
dme;Glycolysis;16;dme_Dmel_CG4001.fasta;
dme;Glycolysis;17;dme_Dmel_CG5432.fasta;
dme;Glycolysis;17;dme_Dmel_CG6058.fasta;
dme;Glycolysis;18;dme_Dmel_CG2171.fasta;
dme;Glycolysis;19;dme_Dmel_CG12055.fasta;
dme;Glycolysis;19;dme_Dmel_CG8893.fasta;
dme;Glycolysis;19;dme_Dmel_CG9010.fasta;
dme;Glycolysis;22;dme_Dmel_CG3127.fasta;
dme;Glycolysis;22;dme_Dmel_CG9961.fasta;
dme;Glycolysis;24;dme_Dmel_CG1721.fasta;
dme;Glycolysis;24;dme_Dmel_CG17645.fasta;
dme;Glycolysis;25;dme_Dmel_CG4123.fasta;
dme;Glycolysis;25;dme_Dmel_CG4317.fasta;
dme;Glycolysis;26;dme_Dmel_CG17654.fasta;
dme;Glycolysis;27;dme_Dmel_CG10924.fasta;
dme;Glycolysis;27;dme_Dmel_CG17725.fasta;
dme;Glycolysis;28;dme_Dmel_CG11249.fasta;
dme;Glycolysis;28;dme_Dmel_CG12229.fasta;
dme;Glycolysis;28;dme_Dmel_CG2964.fasta;
dme;Glycolysis;28;dme_Dmel_CG7069.fasta;
dme;Glycolysis;28;dme_Dmel_CG7070.fasta;
dme;Glycolysis;28;dme_Dmel_CG7362.fasta;
dme;Glycolysis;30;dme_Dmel_CG5261.fasta;
dme;Glycolysis;31;dme_Dmel_CG11876.fasta;
dme;Glycolysis;31;dme_Dmel_CG7010.fasta;
dme;Glycolysis;31;dme_Dmel_CG7024.fasta;
dme;Glycolysis;32;dme_Dmel_CG11876.fasta;
dme;Glycolysis;32;dme_Dmel_CG7010.fasta;
dme;Glycolysis;32;dme_Dmel_CG7024.fasta;
dme;Glycolysis;33;dme_Dmel_CG10160.fasta;
dme;Glycolysis;33;dme_Dmel_CG13334.fasta;
dme;Glycolysis;34;dme_Dmel_CG9390.fasta;
dme;Glycolysis;36;dme_Dmel_CG7430.fasta;
dme;Glycolysis;38;dme_Dmel_CG31075.fasta;
dme;Glycolysis;38;dme_Dmel_CG3752.fasta;
dme;Glycolysis;38;dme_Dmel_CG9629.fasta;
dme;Glycolysis;38;dme_Dmel_CG11140.fasta;
dme;Glycolysis;39;dme_Dmel_CG3481.fasta;
dme;Glycolysis;39;dme_Dmel_CG6598.fasta;
dme;Glycolysis;39;dme_Dmel_CG2767.fasta;
eco;Glycolysis;1;eco_b1002.fasta;
eco;Glycolysis;2;eco_b0688.fasta;
eco;Glycolysis;4;eco_b1101.fasta;
eco;Glycolysis;4;eco_b1621.fasta;
eco;Glycolysis;4;eco_b2417.fasta;
eco;Glycolysis;5;eco_b2388.fasta;
eco;Glycolysis;6;eco_b0756.fasta;
eco;Glycolysis;7;eco_b1780.fasta;
eco;Glycolysis;7;eco_b4025.fasta;
eco;Glycolysis;8;eco_b4025.fasta;
eco;Glycolysis;9;eco_b2388.fasta;
eco;Glycolysis;10;eco_b4025.fasta;
eco;Glycolysis;11;eco_b2417.fasta;
eco;Glycolysis;11;eco_b2715.fasta;
eco;Glycolysis;12;eco_b2417.fasta;
eco;Glycolysis;12;eco_b2715.fasta;
eco;Glycolysis;13;eco_b1734.fasta;
eco;Glycolysis;13;eco_b2716.fasta;
eco;Glycolysis;13;eco_b2901.fasta;
eco;Glycolysis;13;eco_b3721.fasta;
eco;Glycolysis;14;eco_b1734.fasta;
eco;Glycolysis;14;eco_b2716.fasta;
eco;Glycolysis;14;eco_b2901.fasta;
eco;Glycolysis;14;eco_b3721.fasta;
eco;Glycolysis;15;eco_b3925.fasta;
eco;Glycolysis;15;eco_b4232.fasta;
eco;Glycolysis;16;eco_b1723.fasta;
eco;Glycolysis;16;eco_b3916.fasta;
eco;Glycolysis;17;eco_b2097.fasta;
eco;Glycolysis;17;eco_b2925.fasta;
eco;Glycolysis;18;eco_b3919.fasta;
eco;Glycolysis;19;eco_b1779.fasta;
eco;Glycolysis;22;eco_b2926.fasta;
eco;Glycolysis;24;eco_b0755.fasta;
eco;Glycolysis;24;eco_b3612.fasta;
eco;Glycolysis;24;eco_b4395.fasta;
eco;Glycolysis;26;eco_b2779.fasta;
eco;Glycolysis;27;eco_b3403.fasta;
eco;Glycolysis;28;eco_b1676.fasta;
eco;Glycolysis;28;eco_b1854.fasta;
eco;Glycolysis;30;eco_b0115.fasta;
eco;Glycolysis;31;eco_b0114.fasta;
eco;Glycolysis;32;eco_b0114.fasta;
eco;Glycolysis;34;eco_b4069.fasta;
eco;Glycolysis;36;eco_b0116.fasta;
eco;Glycolysis;38;eco_b3588.fasta;
eco;Glycolysis;39;eco_b0356.fasta;
eco;Glycolysis;39;eco_b1241.fasta;
eco;Glycolysis;39;eco_b1478.fasta;
eco;Glycolysis;39;eco_b3589.fasta;
eco;Glycolysis;39;eco_b2453.fasta;
hpj;Glycolysis;2;hpj_jhp1196.fasta;
hpj;Glycolysis;5;hpj_jhp1029.fasta;
hpj;Glycolysis;7;hpj_jhp1093.fasta;
hpj;Glycolysis;8;hpj_jhp1093.fasta;
hpj;Glycolysis;9;hpj_jhp1029.fasta;
hpj;Glycolysis;10;hpj_jhp1093.fasta;
hpj;Glycolysis;15;hpj_jhp1440.fasta;
hpj;Glycolysis;17;hpj_jhp0162.fasta;
hpj;Glycolysis;18;hpj_jhp0180.fasta;
hpj;Glycolysis;19;hpj_jhp0855.fasta;
hpj;Glycolysis;19;hpj_jhp1265.fasta;
hpj;Glycolysis;22;hpj_jhp1264.fasta;
hpj;Glycolysis;24;hpj_jhp0908.fasta;
hpj;Glycolysis;26;hpj_jhp0142.fasta;
hpj;Glycolysis;29;hpj_jhp1035.fasta;
hpj;Glycolysis;29;hpj_jhp1036.fasta;
hpj;Glycolysis;29;hpj_jhp1037.fasta;
hpj;Glycolysis;29;hpj_jhp1038.fasta;
mtc;Glycolysis;2;mtc_MT3153.fasta;
mtc;Glycolysis;5;mtc_MT2776.fasta;
mtc;Glycolysis;5;mtc_MT0679.fasta;
mtc;Glycolysis;7;mtc_MT0972.fasta;
mtc;Glycolysis;8;mtc_MT0972.fasta;
mtc;Glycolysis;9;mtc_MT2776.fasta;
mtc;Glycolysis;9;mtc_MT0679.fasta;
mtc;Glycolysis;10;mtc_MT0972.fasta;
mtc;Glycolysis;15;mtc_MT1131.fasta;
mtc;Glycolysis;16;mtc_MT2088.fasta;
mtc;Glycolysis;16;mtc_MT3090.fasta;
mtc;Glycolysis;17;mtc_MT0379.fasta;
mtc;Glycolysis;18;mtc_MT1482.fasta;
mtc;Glycolysis;19;mtc_MT1480.fasta;
mtc;Glycolysis;22;mtc_MT1481.fasta;
mtc;Glycolysis;24;mtc_MT0508.fasta;
mtc;Glycolysis;24;mtc_MT2287.fasta;
mtc;Glycolysis;24;mtc_MT2492.fasta;
mtc;Glycolysis;24;mtc_MT3310.fasta;
mtc;Glycolysis;24;mtc_MT3945.fasta;
